CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Risk_Probability
15308.0,273,19,310.47,2,VIP,1,1.0
15311.0,0,2379,60767.9,0,Regular,0,0.0
15312.0,74,47,924.85,0,Regular,0,0.0
15313.0,109,1,52.0,0,Regular,1,1.0
15314.0,198,24,327.97,2,VIP,1,1.0
15315.0,63,37,570.5,0,Regular,0,0.0
15316.0,326,1,165.0,2,VIP,1,1.0
15318.0,3,33,312.62,0,Regular,0,0.01
15319.0,283,16,204.5,2,VIP,1,0.99
15320.0,43,36,267.13,0,Regular,0,0.02
15321.0,70,95,2748.31,0,Regular,0,0.0
15322.0,85,42,679.68,0,Regular,0,0.0
15325.0,103,49,162.29,0,Regular,1,1.0
15326.0,333,29,311.71,2,VIP,1,1.0
15327.0,52,10,208.75,0,Regular,0,0.0
15329.0,38,57,1049.7,0,Regular,0,0.0
15330.0,31,13,714.9599999999999,0,Regular,0,0.01
15332.0,365,35,1661.06,2,VIP,1,0.97
15333.0,207,16,1028.56,2,VIP,1,1.0
15334.0,156,99,351.67,2,VIP,1,0.98
15335.0,53,36,173.97,0,Regular,0,0.0
15339.0,65,86,574.07,0,Regular,0,0.01
15341.0,80,17,2020.52,0,Regular,0,0.0
15342.0,129,24,406.09,0,Regular,1,1.0
15343.0,86,21,364.5,0,Regular,0,0.0
15344.0,0,26,563.94,0,Regular,0,0.0
15345.0,45,20,393.54,0,Regular,0,0.0
15346.0,332,17,252.42,2,VIP,1,1.0
15347.0,365,5,201.6,2,VIP,1,1.0
15348.0,71,9,158.04,0,Regular,0,0.0
15349.0,157,72,473.81,2,VIP,1,1.0
15350.0,372,5,115.65,2,VIP,1,1.0
15351.0,11,225,1960.11,0,Regular,0,0.0
15353.0,254,63,777.02,2,VIP,1,1.0
15355.0,28,14,277.05,0,Regular,0,0.0
15356.0,30,519,2766.5,0,Regular,0,0.0
15358.0,4,551,8347.2,0,Regular,0,0.0
15360.0,39,13,427.93,0,Regular,0,0.0
15361.0,361,7,418.92,2,VIP,1,1.0
15363.0,372,16,326.0,2,VIP,1,1.0
15364.0,95,29,913.19,0,Regular,1,0.96
15365.0,25,114,2314.32,0,Regular,0,0.0
15366.0,74,44,602.51,0,Regular,0,0.0
15367.0,56,95,1877.59,0,Regular,0,0.0
15368.0,20,4,446.94000000000005,0,Regular,0,0.01
15370.0,40,94,2386.05,0,Regular,0,0.0
15372.0,136,27,2007.4,0,Regular,1,1.0
15373.0,7,132,2415.91,0,Regular,0,0.0
15374.0,128,3,168.0,0,Regular,1,0.99
15376.0,39,117,1233.36,0,Regular,0,0.0
15379.0,168,194,3703.29,2,VIP,1,0.99
15380.0,8,36,1690.26,0,Regular,0,0.01
15381.0,213,8,596.85,2,VIP,1,1.0
15382.0,14,302,5955.71,0,Regular,0,0.0
15384.0,169,41,642.41,2,VIP,1,1.0
15385.0,39,12,316.88,0,Regular,0,0.0
15386.0,185,31,394.14,2,VIP,1,1.0
15388.0,269,10,140.54,2,VIP,1,1.0
15389.0,171,1,500.0,2,VIP,1,1.0
15392.0,4,84,1535.53,0,Regular,0,0.0
15393.0,15,12,231.86,0,Regular,0,0.0
15394.0,9,85,2183.54,0,Regular,0,0.0
15395.0,325,7,107.45,2,VIP,1,1.0
15396.0,112,14,288.18,0,Regular,1,1.0
15397.0,289,6,94.0,2,VIP,1,1.0
15398.0,15,73,1345.53,0,Regular,0,0.0
15399.0,0,50,815.77,0,Regular,0,0.0
15400.0,91,12,716.2,0,Regular,1,0.97
15402.0,148,42,626.77,2,VIP,1,1.0
15405.0,188,8,349.1,2,VIP,1,1.0
15406.0,30,53,510.71,0,Regular,0,0.0
15407.0,33,153,1056.44,0,Regular,0,0.02
15408.0,263,34,267.18,2,VIP,1,1.0
15410.0,83,122,3450.84,0,Regular,0,0.0
15411.0,25,99,1358.88,0,Regular,0,0.0
15412.0,170,10,190.53,2,VIP,1,1.0
15414.0,9,39,774.9000000000001,0,Regular,0,0.0
15415.0,312,48,572.8100000000001,2,VIP,1,0.98
15416.0,64,192,3984.32,0,Regular,0,0.0
15417.0,84,28,508.8,0,Regular,0,0.0
15419.0,24,8,135.86,0,Regular,0,0.01
15421.0,58,53,950.36,0,Regular,0,0.0
15422.0,322,6,97.7,2,VIP,1,1.0
15423.0,37,2,43.5,0,Regular,0,0.0
15424.0,253,17,383.34,2,VIP,1,0.99
15426.0,18,292,1447.39,0,Regular,0,0.0
15427.0,32,306,1483.14,0,Regular,0,0.0
15428.0,14,6,93.78,0,Regular,0,0.0
15429.0,26,82,397.35,0,Regular,0,0.0
15432.0,22,10,171.19000000000003,0,Regular,0,0.0
15433.0,213,41,533.3,2,VIP,1,0.99
15434.0,7,55,1041.48,0,Regular,0,0.0
15435.0,21,29,149.29,0,Regular,0,0.0
15436.0,11,329,1122.53,0,Regular,0,0.0
15437.0,261,45,200.16,2,VIP,1,1.0
15438.0,130,25,156.57999999999998,0,Regular,1,1.0
15440.0,54,62,383.68,0,Regular,0,0.0
15442.0,248,2,594.0,2,VIP,1,1.0
15443.0,1,382,3236.91,0,Regular,0,0.01
15444.0,8,219,1418.26,0,Regular,0,0.0
15445.0,263,5,113.5,2,VIP,1,1.0
15447.0,330,9,155.17000000000002,2,VIP,1,1.0
15448.0,312,28,494.64,2,VIP,1,1.0
15449.0,25,60,974.52,0,Regular,0,0.0
15450.0,29,30,429.84,0,Regular,0,0.0
15452.0,29,58,538.73,0,Regular,0,0.0
15453.0,1,286,1388.37,0,Regular,0,0.0
15454.0,361,25,179.1,2,VIP,1,1.0
15456.0,282,60,447.22,2,VIP,1,1.0
15457.0,261,58,237.07,2,VIP,1,1.0
15458.0,24,7,161.64,0,Regular,0,0.0
15460.0,353,58,216.76,2,VIP,1,1.0
15462.0,93,11,234.6,0,Regular,1,0.99
15463.0,28,7,126.14,0,Regular,0,0.0
15464.0,337,157,1048.85,2,VIP,1,1.0
15465.0,19,97,7354.62,0,Regular,0,0.0
15466.0,84,57,334.53,0,Regular,0,0.0
15467.0,8,52,524.88,0,Regular,0,0.0
15468.0,50,24,467.51,0,Regular,0,0.0
15469.0,49,24,538.55,0,Regular,0,0.0
15471.0,1,77,469.48,0,Regular,0,0.01
15472.0,112,76,371.56,0,Regular,1,1.0
15473.0,13,11,1771.2,0,Regular,0,0.0
15475.0,76,29,454.11,0,Regular,0,0.0
15478.0,39,46,1441.42,0,Regular,0,0.0
15480.0,115,45,905.5,0,Regular,1,1.0
15482.0,15,98,11054.96,0,Regular,0,0.0
15483.0,160,88,233.81,2,VIP,1,0.97
15484.0,0,188,3594.31,0,Regular,0,0.0
15485.0,29,86,2575.0,0,Regular,0,0.0
15488.0,92,2,91.32,0,Regular,1,0.99
15489.0,22,50,1134.28,0,Regular,0,0.0
15491.0,94,154,3100.09,0,Regular,1,0.93
15492.0,27,35,659.46,0,Regular,0,0.0
15493.0,32,297,2001.8,0,Regular,0,0.0
15494.0,20,125,1299.23,0,Regular,0,0.0
15497.0,17,15,1262.2,0,Regular,0,0.0
15498.0,2,512,13316.4,0,Regular,0,0.0
15500.0,7,68,1131.56,0,Regular,0,0.0
15502.0,15,213,10384.93,0,Regular,0,0.0
15503.0,362,70,147.09,2,VIP,1,0.99
15504.0,80,13,52.83,0,Regular,0,0.03
15505.0,52,97,3610.96,0,Regular,0,0.0
15506.0,22,164,979.26,0,Regular,0,0.0
15507.0,171,46,492.36,2,VIP,1,0.99
15508.0,188,92,1000.27,2,VIP,1,1.0
15510.0,330,1,250.0,2,VIP,1,1.0
15511.0,11,160,909.23,0,Regular,0,0.01
15512.0,155,7,121.0,2,VIP,1,1.0
15513.0,32,308,14758.22,0,Regular,0,0.0
15514.0,11,178,4139.46,0,Regular,0,0.0
15516.0,44,15,62.43,0,Regular,0,0.03
15517.0,232,27,267.03,2,VIP,1,1.0
15518.0,63,214,1942.45,0,Regular,0,0.0
15520.0,1,18,343.5,0,Regular,0,0.0
15521.0,39,185,3000.2,0,Regular,0,0.0
15522.0,32,57,398.84,0,Regular,0,0.0
15523.0,83,10,412.0100000000001,0,Regular,0,0.0
15524.0,24,1,440.0,0,Regular,0,0.0
15525.0,1,178,825.92,0,Regular,0,0.0
15526.0,32,4,148.44,0,Regular,0,0.0
15527.0,18,163,2429.78,0,Regular,0,0.0
15528.0,253,26,229.33,2,VIP,1,1.0
15529.0,22,672,3995.23,0,Regular,0,0.0
15530.0,21,108,1502.35,0,Regular,0,0.0
15531.0,7,228,2007.44,0,Regular,0,0.0
15532.0,24,256,1580.93,0,Regular,0,0.0
15533.0,18,83,807.57,0,Regular,0,0.0
15535.0,172,75,536.4,2,VIP,1,0.98
15537.0,162,24,110.92,2,VIP,1,0.99
15539.0,6,41,538.46,0,Regular,0,0.0
15540.0,10,15,213.3,0,Regular,0,0.0
15541.0,113,29,85.13000000000001,0,Regular,1,1.0
15543.0,287,28,127.86,2,VIP,1,1.0
15544.0,8,259,3546.71,0,Regular,0,0.0
15545.0,53,81,292.72,0,Regular,0,0.01
15547.0,6,702,4954.84,0,Regular,0,0.0
15549.0,76,115,1693.26,0,Regular,0,0.01
15550.0,3,61,575.63,0,Regular,0,0.0
15551.0,36,29,436.06,0,Regular,0,0.0
15552.0,216,17,90.12,2,VIP,1,1.0
15553.0,59,56,437.23,0,Regular,0,0.0
15554.0,277,14,217.2,2,VIP,1,1.0
15555.0,11,899,4805.17,0,Regular,0,0.0
15556.0,23,31,279.77,0,Regular,0,0.0
15557.0,28,20,473.65,0,Regular,0,0.0
15561.0,11,27,800.5899999999999,0,Regular,0,0.0
15562.0,351,1,134.55,2,VIP,1,1.0
15563.0,21,113,1400.44,0,Regular,0,0.0
15565.0,49,8,173.16000000000005,0,Regular,0,0.01
15567.0,18,7,186.01,0,Regular,0,0.0
15568.0,2,53,758.29,0,Regular,0,0.0
15569.0,103,31,1375.71,0,Regular,1,1.0
15570.0,6,323,4165.52,0,Regular,0,0.0
15571.0,11,57,650.4300000000001,0,Regular,0,0.0
15572.0,4,215,2552.86,0,Regular,0,0.0
15573.0,31,104,607.45,0,Regular,0,0.0
15574.0,177,168,702.25,2,VIP,1,0.99
15576.0,37,45,940.67,0,Regular,0,0.0
15577.0,150,39,258.88,2,VIP,1,1.0
15578.0,161,13,127.1,2,VIP,1,1.0
15579.0,68,51,348.6,0,Regular,0,0.0
15581.0,120,149,3679.97,0,Regular,1,0.96
15582.0,24,44,682.9100000000001,0,Regular,0,0.0
15584.0,23,123,725.11,0,Regular,0,0.0
15585.0,176,31,455.3,2,VIP,1,1.0
15587.0,49,9,913.68,0,Regular,0,0.0
15589.0,255,29,478.53,2,VIP,1,1.0
15592.0,46,24,388.58,0,Regular,0,0.0
15593.0,70,5,199.8,0,Regular,0,0.0
15594.0,15,103,1771.78,0,Regular,0,0.0
15596.0,100,77,1406.59,0,Regular,1,1.0
15597.0,34,22,324.57,0,Regular,0,0.0
15598.0,52,14,240.68,0,Regular,0,0.0
15599.0,26,52,761.74,0,Regular,0,0.0
15601.0,10,410,6776.56,0,Regular,0,0.0
15602.0,7,46,1297.87,0,Regular,0,0.0
15603.0,78,2,48.48,0,Regular,0,0.01
15604.0,51,17,216.39,0,Regular,0,0.0
15605.0,35,67,1198.23,0,Regular,0,0.0
15606.0,60,77,2920.16,0,Regular,0,0.0
15607.0,336,13,104.76,2,VIP,1,1.0
15608.0,27,60,1093.68,0,Regular,0,0.0
15609.0,183,16,298.48,2,VIP,1,0.99
15610.0,51,6,112.46,0,Regular,0,0.0
15611.0,9,43,1591.45,0,Regular,0,0.0
15612.0,35,6,195.15,0,Regular,0,0.0
15615.0,9,423,10399.74,0,Regular,0,0.0
15618.0,32,45,776.851,0,Regular,0,0.0
15619.0,10,3,336.4,0,Regular,0,0.0
15620.0,56,100,1553.18,0,Regular,0,0.01
15621.0,3,16,1293.03,0,Regular,0,0.0
15622.0,42,185,3709.56,0,Regular,0,0.0
15623.0,140,19,301.03000000000003,2,VIP,1,1.0
15624.0,116,34,588.13,0,Regular,1,0.98
15625.0,103,64,1534.26,0,Regular,1,0.99
15626.0,74,49,675.8,0,Regular,0,0.0
15628.0,4,155,2870.24,0,Regular,0,0.0
15630.0,44,60,1186.35,0,Regular,0,0.0
15632.0,15,167,3285.31,0,Regular,0,0.01
15634.0,16,15,243.55,0,Regular,0,0.0
15636.0,89,25,724.76,0,Regular,0,0.0
15637.0,52,15,223.36,0,Regular,0,0.01
15639.0,133,25,425.32,0,Regular,1,1.0
15640.0,3,484,12515.66,0,Regular,0,0.0
15641.0,104,119,1887.2,0,Regular,1,1.0
15643.0,191,33,664.0,2,VIP,1,0.99
15644.0,165,238,813.0,2,VIP,1,0.96
15645.0,18,52,612.01,0,Regular,0,0.0
15646.0,157,35,447.64,2,VIP,1,1.0
15648.0,203,25,657.35,2,VIP,1,0.99
15649.0,335,2,816.0,2,VIP,1,0.99
15651.0,36,32,646.3,0,Regular,0,0.0
15652.0,90,21,337.74,0,Regular,0,0.01
15653.0,92,6,877.44,0,Regular,1,0.93
15654.0,8,21,922.53,0,Regular,0,0.0
15655.0,242,34,560.6700000000001,2,VIP,1,0.98
15656.0,44,47,748.5,0,Regular,0,0.0
15657.0,22,1,30.0,0,Regular,0,0.02
15658.0,189,48,1024.1,2,VIP,1,1.0
15659.0,43,11,306.45,0,Regular,0,0.0
15660.0,24,90,1600.86,0,Regular,0,0.0
15661.0,316,5,309.8,2,VIP,1,1.0
15663.0,105,9,138.14,0,Regular,1,1.0
15664.0,50,17,386.43,0,Regular,0,0.0
15665.0,167,116,2242.01,2,VIP,1,0.98
15667.0,39,13,301.32000000000005,0,Regular,0,0.0
15668.0,217,1,76.32000000000001,2,VIP,1,1.0
15669.0,39,33,684.34,0,Regular,0,0.0
15670.0,296,12,173.05,2,VIP,1,1.0
15671.0,18,78,2657.13,0,Regular,0,0.01
15673.0,87,155,2881.02,0,Regular,0,0.01
15674.0,72,114,2446.6,0,Regular,0,0.0
15675.0,80,21,323.69,0,Regular,0,0.0
15676.0,18,202,3435.76,0,Regular,0,0.0
15677.0,48,33,657.23,0,Regular,0,0.0
15678.0,52,12,352.7,0,Regular,0,0.0
15679.0,23,110,781.28,0,Regular,0,0.0
15680.0,8,78,1333.68,0,Regular,0,0.0
15681.0,24,53,1426.16,0,Regular,0,0.0
15683.0,116,10,193.75,0,Regular,1,1.0
15687.0,8,166,2993.1,0,Regular,0,0.0
15689.0,119,9,254.1,0,Regular,1,1.0
15690.0,3,19,239.76,0,Regular,0,0.0
15691.0,251,2,136.8,2,VIP,1,1.0
15692.0,27,12,191.04,0,Regular,0,0.0
15694.0,0,78,6479.4,0,Regular,0,0.0
15695.0,266,22,409.98,2,VIP,1,1.0
15696.0,32,171,2736.46,0,Regular,0,0.01
15699.0,17,18,309.65,0,Regular,0,0.0
15700.0,171,86,696.68,2,VIP,1,1.0
15701.0,1,237,1542.14,0,Regular,0,0.0
15703.0,264,5,211.5,2,VIP,1,1.0
15704.0,139,117,2293.62,0,Regular,1,0.99
15705.0,200,6,143.1,2,VIP,1,1.0
15706.0,63,55,1060.56,0,Regular,0,0.0
15707.0,34,214,945.58,0,Regular,0,0.0
15708.0,40,288,3364.24,0,Regular,0,0.0
15709.0,283,6,133.25,2,VIP,1,1.0
15712.0,8,53,1072.36,0,Regular,0,0.0
15713.0,142,19,356.7,2,VIP,1,1.0
15714.0,11,35,330.88,0,Regular,0,0.0
15716.0,145,118,1118.81,0,Regular,1,1.0
15717.0,233,7,150.3,2,VIP,1,1.0
15719.0,32,937,5045.61,0,Regular,0,0.0
15720.0,23,128,598.73,0,Regular,0,0.0
15721.0,11,91,507.08,0,Regular,0,0.0
15722.0,35,69,2222.56,0,Regular,0,0.0
15723.0,364,41,203.1,2,VIP,1,1.0
15724.0,200,11,218.25,2,VIP,1,1.0
15725.0,14,32,415.25,0,Regular,0,0.0
15727.0,16,302,5178.96,0,Regular,0,0.0
15729.0,212,5,85.0,2,VIP,1,1.0
15730.0,65,70,1120.88,0,Regular,0,0.0
15732.0,211,14,294.12,2,VIP,1,1.0
15733.0,282,10,162.3,2,VIP,1,1.0
15734.0,114,26,1339.45,0,Regular,1,1.0
15737.0,14,72,1205.12,0,Regular,0,0.0
15738.0,18,173,4812.42,0,Regular,0,0.0
15739.0,65,8,449.12,0,Regular,0,0.0
15740.0,48,9,154.88,0,Regular,0,0.0
15743.0,15,88,784.46,0,Regular,0,0.06
15744.0,77,3,34.8,0,Regular,0,0.0
15745.0,18,62,1094.59,0,Regular,0,0.0
15746.0,133,28,196.88,0,Regular,1,0.99
15747.0,12,93,974.04,0,Regular,0,0.0
15748.0,39,21,149.31,0,Regular,0,0.0
15749.0,234,10,44534.3,2,VIP,1,1.0
15750.0,2,293,2465.48,0,Regular,0,0.0
15752.0,39,411,2637.38,0,Regular,0,0.0
15753.0,304,1,79.2,2,VIP,1,1.0
15754.0,50,28,458.57,0,Regular,0,0.0
15755.0,9,141,2364.25,0,Regular,0,0.0
15756.0,60,192,532.96,0,Regular,0,0.0
15757.0,65,45,714.42,0,Regular,0,0.0
15758.0,24,9,205.25,0,Regular,0,0.0
15759.0,217,7,253.04,2,VIP,1,1.0
15762.0,64,37,583.75,0,Regular,0,0.0
15763.0,31,61,1086.92,0,Regular,0,0.0
15764.0,87,180,3279.9700000000003,0,Regular,0,0.01
15766.0,63,11,315.06,0,Regular,0,0.0
15768.0,115,27,621.83,0,Regular,1,0.98
15769.0,6,130,56252.72,0,Regular,0,0.0
15773.0,5,10,635.6800000000001,0,Regular,0,0.0
15774.0,68,25,270.8,0,Regular,0,0.0
15775.0,244,7,104.9,2,VIP,1,1.0
15776.0,132,18,241.62,0,Regular,1,1.0
15777.0,240,21,1047.11,2,VIP,1,1.0
15780.0,183,29,475.28,2,VIP,1,1.0
15781.0,24,20,345.46000000000004,0,Regular,0,0.0
15782.0,9,43,2614.74,0,Regular,0,0.0
15783.0,10,14,246.3,0,Regular,0,0.0
15785.0,32,83,2328.9700000000003,0,Regular,0,0.0
15786.0,45,267,4932.2,0,Regular,0,0.0
15787.0,25,206,948.05,0,Regular,0,0.0
15789.0,357,25,351.3,2,VIP,1,1.0
15790.0,9,35,220.85,0,Regular,0,0.0
15791.0,43,75,1612.69,0,Regular,0,0.0
15793.0,14,12,965.61,0,Regular,0,0.0
15795.0,149,42,610.01,2,VIP,1,0.99
15796.0,0,133,2711.56,0,Regular,0,0.0
15797.0,112,8,2207.4,0,Regular,1,0.99
15799.0,75,98,884.14,0,Regular,0,0.01
15800.0,106,119,699.08,0,Regular,1,0.99
15801.0,45,64,1063.95,0,Regular,0,0.0
15802.0,142,1,451.42,2,VIP,1,0.99
15803.0,50,8,415.8200000000001,0,Regular,0,0.0
15804.0,0,262,4206.39,0,Regular,0,0.0
15805.0,22,301,5528.4800000000005,0,Regular,0,0.0
15806.0,45,31,784.58,0,Regular,0,0.0
15807.0,49,48,903.9,0,Regular,0,0.0
15808.0,305,208,3734.97,2,VIP,1,0.98
15809.0,35,35,515.77,0,Regular,0,0.0
15810.0,78,89,1391.98,0,Regular,0,0.0
15811.0,21,133,2218.62,0,Regular,0,0.0
15812.0,106,41,1801.14,0,Regular,1,1.0
15813.0,207,40,1303.91,2,VIP,1,0.99
15814.0,16,72,1945.33,0,Regular,0,0.0
15815.0,63,49,2100.6,0,Regular,0,0.0
15819.0,48,123,1905.45,0,Regular,0,0.0
15820.0,319,17,206.98,2,VIP,1,1.0
15821.0,43,62,570.96,0,Regular,0,0.0
15822.0,2,33,885.47,0,Regular,0,0.0
15823.0,371,1,15.0,2,VIP,1,1.0
15825.0,171,20,532.94,2,VIP,1,1.0
15826.0,55,68,1654.31,0,Regular,0,0.0
15827.0,72,115,1836.09,0,Regular,0,0.0
15829.0,98,51,636.14,0,Regular,1,0.99
15830.0,37,39,576.0,0,Regular,0,0.01
15831.0,57,68,801.76,0,Regular,0,0.0
15832.0,253,54,836.79,2,VIP,1,1.0
15834.0,69,273,2233.75,0,Regular,0,0.0
15835.0,43,50,954.09,0,Regular,0,0.0
15836.0,49,10,137.37,0,Regular,0,0.0
15837.0,64,24,391.98,0,Regular,0,0.0
15838.0,10,167,33643.08,0,Regular,0,0.0
15839.0,32,62,1048.49,0,Regular,0,0.0
15840.0,58,27,355.56,0,Regular,0,0.01
15841.0,72,47,1224.06,0,Regular,0,0.0
15843.0,303,8,118.95,2,VIP,1,1.0
15844.0,45,11,130.73999999999998,0,Regular,0,0.01
15845.0,17,138,3711.77,0,Regular,0,0.0
15847.0,37,22,389.27,0,Regular,0,0.0
15850.0,18,97,238.85,0,Regular,0,0.0
15852.0,186,22,160.71,2,VIP,1,1.0
15853.0,51,30,110.8,0,Regular,0,0.01
15854.0,3,140,2974.65,0,Regular,0,0.0
15855.0,136,80,712.24,0,Regular,1,1.0
15856.0,3,645,16387.57,0,Regular,0,0.0
15857.0,18,14,297.0,0,Regular,0,0.0
15858.0,15,191,1438.85,0,Regular,0,0.0
15860.0,40,142,977.21,0,Regular,0,0.0
15861.0,11,546,3165.36,0,Regular,0,0.0
15862.0,7,147,832.88,0,Regular,0,0.0
15863.0,25,18,68.84,0,Regular,0,0.01
15864.0,21,20,1936.32,0,Regular,0,0.0
15865.0,40,40,895.13,0,Regular,0,0.0
15866.0,100,45,230.53,0,Regular,1,0.99
15867.0,4,461,3812.64,0,Regular,0,0.0
15869.0,276,15,149.64,2,VIP,1,0.98
15870.0,32,76,354.09000000000003,0,Regular,0,0.0
15872.0,14,128,360.93,0,Regular,0,0.0
15874.0,63,120,4405.88,0,Regular,0,0.0
15877.0,1,129,493.28,0,Regular,0,0.0
15880.0,368,105,343.28,2,VIP,1,1.0
15881.0,311,29,501.39,2,VIP,1,1.0
15882.0,198,23,516.36,2,VIP,1,1.0
15883.0,1,49,396.48,0,Regular,0,0.0
15885.0,92,18,379.35,0,Regular,1,0.96
15886.0,59,12,181.09,0,Regular,0,0.0
15888.0,80,12,168.31,0,Regular,0,0.0
15889.0,156,93,446.87,2,VIP,1,0.99
15891.0,226,62,524.52,2,VIP,1,0.99
15894.0,252,41,263.55,2,VIP,1,1.0
15895.0,149,11,179.17,2,VIP,1,1.0
15897.0,193,24,222.05,2,VIP,1,1.0
15898.0,0,86,1388.88,0,Regular,0,0.0
15899.0,368,4,56.25,2,VIP,1,0.99
15900.0,23,51,351.11,0,Regular,0,0.0
15901.0,16,116,363.88,0,Regular,0,0.0
15903.0,9,74,5126.76,0,Regular,0,0.0
15904.0,7,30,164.68,0,Regular,0,0.01
15906.0,19,150,1567.69,0,Regular,0,0.0
15907.0,3,249,967.45,0,Regular,0,0.0
15909.0,173,7,191.94,2,VIP,1,1.0
15910.0,0,267,1232.18,0,Regular,0,0.0
15912.0,177,19,264.62,2,VIP,1,1.0
15916.0,15,155,1528.09,0,Regular,0,0.0
15917.0,247,12,123.1,2,VIP,1,1.0
15918.0,190,40,334.23,2,VIP,1,0.99
15919.0,19,143,639.89,0,Regular,0,0.0
15920.0,153,60,167.5,2,VIP,1,1.0
15921.0,172,25,336.03000000000003,2,VIP,1,1.0
15922.0,372,11,369.5,2,VIP,1,1.0
15923.0,372,21,127.08,2,VIP,1,1.0
15925.0,193,12,207.15,2,VIP,1,1.0
15930.0,66,21,426.63,0,Regular,0,0.0
15932.0,3,115,2495.87,0,Regular,0,0.0
15933.0,20,74,1107.46,0,Regular,0,0.0
15935.0,238,12,416.86,2,VIP,1,1.0
15937.0,63,7,145.35000000000002,0,Regular,0,0.0
15938.0,111,18,404.58,0,Regular,1,1.0
15939.0,89,76,6115.01,0,Regular,0,0.0
15940.0,310,1,35.8,2,VIP,1,1.0
15942.0,133,14,337.44,0,Regular,1,1.0
15944.0,276,6,325.1,2,VIP,1,1.0
15945.0,364,2,181.0,2,VIP,1,1.0
15947.0,82,29,1708.24,0,Regular,0,0.0
15948.0,7,60,955.24,0,Regular,0,0.0
15949.0,16,19,364.72,0,Regular,0,0.0
15950.0,31,98,1765.51,0,Regular,0,0.0
15951.0,8,41,708.22,0,Regular,0,0.0
15952.0,33,91,806.57,0,Regular,0,0.0
15953.0,14,98,1659.38,0,Regular,0,0.0
15955.0,23,183,4416.26,0,Regular,0,0.0
15957.0,31,42,428.89,0,Regular,0,0.01
15958.0,73,7,104.35,0,Regular,0,0.0
15963.0,19,28,470.76,0,Regular,0,0.0
15965.0,16,122,845.64,0,Regular,0,0.0
15967.0,22,84,418.83,0,Regular,0,0.0
15969.0,2,20,666.1,0,Regular,0,0.0
15970.0,303,11,314.1,2,VIP,1,1.0
15971.0,17,35,4199.85,0,Regular,0,0.0
15973.0,366,4,307.82000000000005,2,VIP,1,0.99
15974.0,38,176,3442.15,0,Regular,0,0.0
15975.0,83,24,371.01,0,Regular,0,0.0
15976.0,164,98,430.94,2,VIP,1,0.99
15977.0,16,65,1054.73,0,Regular,0,0.0
15978.0,76,49,1098.78,0,Regular,0,0.0
15980.0,88,43,2398.86,0,Regular,0,0.0
15981.0,24,97,3408.48,0,Regular,0,0.0
15983.0,21,113,1475.02,0,Regular,0,0.0
15984.0,2,270,2837.67,0,Regular,0,0.0
15985.0,122,37,1142.42,0,Regular,1,0.99
15986.0,29,14,168.12,0,Regular,0,0.0
15987.0,11,140,1451.28,0,Regular,0,0.0
15988.0,18,27,158.03,0,Regular,0,0.0
15990.0,43,52,792.11,0,Regular,0,0.0
15992.0,3,3,41.99,0,Regular,0,0.02
15993.0,8,552,2797.57,0,Regular,0,0.0
15994.0,54,35,427.07,0,Regular,0,0.0
15996.0,87,130,1060.68,0,Regular,0,0.02
15998.0,36,506,3089.97,0,Regular,0,0.0
16000.0,2,9,12393.7,0,Regular,0,0.02
16003.0,29,103,2735.37,0,Regular,0,0.0
16005.0,11,218,615.39,0,Regular,0,0.0
16006.0,210,8,101.4,2,VIP,1,1.0
16007.0,47,385,1701.94,0,Regular,0,0.0
16008.0,23,33,478.78,0,Regular,0,0.0
16009.0,21,90,992.71,0,Regular,0,0.01
16010.0,245,86,407.5,2,VIP,1,1.0
16011.0,7,212,3362.71,0,Regular,0,0.0
16012.0,34,94,1415.29,0,Regular,0,0.0
16013.0,3,139,37130.6,0,Regular,0,0.0
16014.0,37,145,662.38,0,Regular,0,0.0
16015.0,3,182,705.39,0,Regular,0,0.0
16016.0,2,235,1508.76,0,Regular,0,0.0
16017.0,46,32,211.88,0,Regular,0,0.0
16018.0,38,28,408.9,0,Regular,0,0.01
16019.0,46,160,3786.24,0,Regular,0,0.01
16020.0,16,46,851.01,0,Regular,0,0.0
16022.0,259,76,628.28,2,VIP,1,0.97
16023.0,45,101,719.81,0,Regular,0,0.0
16024.0,11,64,251.24,0,Regular,0,0.0
16025.0,29,28,439.66,0,Regular,0,0.01
16026.0,42,32,236.09,0,Regular,0,0.0
16027.0,91,16,934.62,0,Regular,1,0.95
16029.0,38,242,81024.84,0,Regular,0,0.0
16030.0,309,29,331.24,2,VIP,1,1.0
16031.0,91,100,548.94,0,Regular,1,0.9
16033.0,5,1137,8816.4,0,Regular,0,0.0
16034.0,195,22,437.7000000000001,2,VIP,1,1.0
16036.0,86,55,758.9200000000001,0,Regular,0,0.0
16037.0,269,39,855.02,2,VIP,1,1.0
16038.0,7,26,471.78,0,Regular,0,0.0
16040.0,64,65,1313.55,0,Regular,0,0.0
16041.0,30,6,3166.4,0,Regular,0,0.01
16042.0,21,71,1197.27,0,Regular,0,0.0
16043.0,37,39,773.99,0,Regular,0,0.0
16045.0,119,83,1340.7,0,Regular,1,1.0
16048.0,372,8,256.44,2,VIP,1,1.0
16049.0,39,312,1111.79,0,Regular,0,0.01
16050.0,173,10,137.9,2,VIP,1,1.0
16052.0,53,34,362.06,0,Regular,0,0.0
16053.0,32,84,1511.95,0,Regular,0,0.01
